aircraft_id,component_id,flight_cycles,failure_within_10_cycles,risk_score,risk_tier,alert
AC15,Engine2,275.0,0.0,6.0966162e-05,LOW,0
AC15,Engine2,279.0,0.0,2.2687062e-05,LOW,0
AC15,Engine2,282.0,0.0,6.7948466e-05,LOW,0
AC15,Engine2,283.0,0.0,8.325506e-05,LOW,0
AC15,Engine2,284.0,0.0,8.798142e-05,LOW,0
AC15,Engine2,286.0,0.0,0.00031285762,LOW,0
AC15,Engine2,288.0,0.0,0.009240928,LOW,0
AC15,Engine2,290.0,0.0,0.0016712204,LOW,0
AC15,Engine2,291.0,0.0,0.06573035,LOW,0
AC15,Engine2,293.0,0.0,0.006935432,LOW,0
AC15,Engine2,295.0,0.0,0.0041171885,LOW,0
AC15,Engine2,299.0,0.0,0.030988676,LOW,0
AC15,Engine2,301.0,0.0,0.04331812,LOW,0
AC15,Engine2,305.0,1.0,0.998792,CRITICAL,1
AC15,Engine2,309.0,1.0,0.9992568,CRITICAL,1
AC15,Engine2,310.0,1.0,0.99419326,CRITICAL,1
AC15,Engine2,311.0,1.0,0.99873704,CRITICAL,1
AC15,Engine2,312.0,1.0,0.9988809,CRITICAL,1
AC15,Engine2,316.0,1.0,0.9988953,CRITICAL,1
AC15,Engine2,319.0,1.0,0.9982926,CRITICAL,1
AC15,Engine2,322.0,1.0,0.999081,CRITICAL,1
AC15,Engine2,326.0,1.0,0.99901724,CRITICAL,1
AC15,Engine2,329.0,1.0,0.9973901,CRITICAL,1
AC15,Engine2,330.0,0.0,0.07474703,LOW,0
AC15,Engine2,332.0,0.0,0.044355605,LOW,0
AC15,Engine2,334.0,0.0,0.0009615262,LOW,0
AC15,Engine2,338.0,0.0,0.016273392,LOW,0
AC15,Engine2,341.0,0.0,0.0021509072,LOW,0
AC15,Engine2,343.0,0.0,0.024232667,LOW,0
AC15,Engine2,345.0,0.0,0.001455817,LOW,0
AC15,Engine2,347.0,0.0,0.007829082,LOW,0
AC15,Engine2,349.0,0.0,0.0062461584,LOW,0
AC15,Engine2,351.0,0.0,0.046715297,LOW,0
AC15,Engine2,354.0,0.0,0.00023372387,LOW,0
AC15,Engine2,356.0,0.0,5.6288256e-05,LOW,0
AC15,Engine2,359.0,0.0,7.653506e-05,LOW,0
AC15,Engine2,363.0,0.0,7.4955584e-05,LOW,0
AC15,Engine2,365.0,0.0,5.3729877e-05,LOW,0
AC15,Engine2,369.0,0.0,0.00023293521,LOW,0
AC15,Engine2,370.0,0.0,0.000118638665,LOW,0
AC15,Engine2,373.0,0.0,3.5698577e-05,LOW,0
AC15,Engine2,374.0,0.0,8.143627e-05,LOW,0
AC15,Engine2,377.0,0.0,0.00015280054,LOW,0
AC15,Engine2,381.0,0.0,6.249612e-05,LOW,0
AC15,Engine2,384.0,0.0,1.8581866e-05,LOW,0
AC15,Wing,2.0,0.0,0.0006602873,LOW,0
AC15,Wing,3.0,0.0,0.0005967328,LOW,0
AC15,Wing,7.0,0.0,0.00017140574,LOW,0
AC15,Wing,10.0,0.0,6.75049e-05,LOW,0
AC15,Wing,14.0,0.0,8.089741e-05,LOW,0
AC15,Wing,15.0,0.0,3.9125207e-05,LOW,0
AC15,Wing,16.0,0.0,2.0020912e-05,LOW,0
AC15,Wing,20.0,0.0,9.178482e-05,LOW,0
AC15,Wing,23.0,0.0,8.406936e-05,LOW,0
AC15,Wing,24.0,0.0,0.0001618656,LOW,0
AC15,Wing,28.0,0.0,0.00012079077,LOW,0
AC15,Wing,29.0,0.0,8.16104e-05,LOW,0
AC15,Wing,30.0,0.0,0.00010485218,LOW,0
AC15,Wing,33.0,0.0,3.7704813e-05,LOW,0
AC15,Wing,36.0,0.0,4.0095376e-05,LOW,0
AC15,Wing,39.0,0.0,3.1295243e-05,LOW,0
AC15,Wing,40.0,0.0,4.9946626e-05,LOW,0
AC15,Wing,44.0,0.0,7.068394e-05,LOW,0
AC15,Wing,46.0,0.0,9.635292e-05,LOW,0
AC15,Wing,48.0,0.0,6.785885e-05,LOW,0
AC15,Wing,51.0,0.0,2.8455728e-05,LOW,0
AC15,Wing,54.0,0.0,5.4624947e-05,LOW,0
AC15,Wing,56.0,0.0,4.2139658e-05,LOW,0
AC15,Wing,57.0,0.0,6.193604e-05,LOW,0
AC15,Wing,58.0,0.0,6.489572e-05,LOW,0
AC15,Wing,59.0,0.0,0.00013221774,LOW,0
AC15,Wing,63.0,0.0,8.169785e-05,LOW,0
AC15,Wing,65.0,0.0,9.6455886e-05,LOW,0
AC15,Wing,68.0,0.0,4.8390015e-05,LOW,0
AC15,Wing,71.0,0.0,5.7942667e-05,LOW,0
AC15,Wing,75.0,0.0,3.3988916e-05,LOW,0
AC15,Wing,78.0,0.0,8.614757e-05,LOW,0
AC15,Wing,82.0,0.0,5.7340716e-05,LOW,0
AC15,Wing,83.0,0.0,6.7764435e-05,LOW,0
AC15,Wing,85.0,0.0,7.521542e-05,LOW,0
AC15,Wing,87.0,0.0,5.0897885e-05,LOW,0
AC15,Wing,90.0,0.0,5.5204127e-05,LOW,0
AC15,Wing,92.0,0.0,5.0181516e-05,LOW,0
AC15,Wing,94.0,0.0,3.2533364e-05,LOW,0
AC15,Wing,96.0,0.0,7.541242e-05,LOW,0
AC15,Wing,100.0,0.0,8.2391416e-05,LOW,0
AC15,Wing,101.0,0.0,7.761756e-05,LOW,0
AC15,Wing,103.0,0.0,5.2663927e-05,LOW,0
AC15,Wing,105.0,0.0,5.4681914e-05,LOW,0
AC15,Wing,109.0,0.0,0.000100320336,LOW,0
AC15,Wing,110.0,0.0,5.7458947e-05,LOW,0
AC15,Wing,111.0,0.0,6.1559775e-05,LOW,0
AC15,Wing,112.0,0.0,5.3571734e-05,LOW,0
AC15,Wing,115.0,0.0,7.95674e-05,LOW,0
AC15,Wing,116.0,0.0,4.195889e-05,LOW,0
AC15,Wing,117.0,0.0,3.6738205e-05,LOW,0
AC15,Wing,118.0,0.0,0.00080138573,LOW,0
AC15,Wing,121.0,0.0,0.00011085457,LOW,0
AC15,Wing,125.0,0.0,0.000102359576,LOW,0
AC15,Wing,126.0,0.0,0.00026563395,LOW,0
AC15,Wing,129.0,0.0,0.0015403398,LOW,0
AC15,Wing,132.0,0.0,8.4306026e-05,LOW,0
AC15,Wing,135.0,0.0,5.069898e-05,LOW,0
AC15,Wing,138.0,0.0,5.3909866e-05,LOW,0
AC15,Wing,140.0,0.0,4.9109043e-05,LOW,0
AC15,Wing,141.0,0.0,0.000104597624,LOW,0
AC15,Wing,144.0,0.0,9.135206e-05,LOW,0
AC15,Wing,146.0,0.0,4.2699234e-05,LOW,0
AC15,Wing,148.0,0.0,4.4728564e-05,LOW,0
AC15,Wing,151.0,0.0,8.9421526e-05,LOW,0
AC15,Wing,152.0,0.0,4.490238e-05,LOW,0
AC15,Wing,155.0,0.0,3.0635772e-05,LOW,0
AC15,Wing,158.0,0.0,3.897981e-05,LOW,0
AC15,Wing,161.0,0.0,5.648651e-05,LOW,0
AC15,Wing,162.0,0.0,5.7413927e-05,LOW,0
AC15,Wing,164.0,0.0,2.012426e-05,LOW,0
AC15,Wing,166.0,0.0,2.1926164e-05,LOW,0
AC15,Wing,170.0,0.0,3.958219e-05,LOW,0
AC15,Wing,171.0,0.0,2.0278016e-05,LOW,0
AC15,Wing,173.0,0.0,6.618689e-05,LOW,0
AC15,Wing,175.0,0.0,4.4750537e-05,LOW,0
AC15,Wing,177.0,0.0,3.3658234e-05,LOW,0
AC15,Wing,181.0,0.0,5.385992e-05,LOW,0
AC15,Wing,183.0,0.0,6.9802576e-05,LOW,0
AC15,Wing,186.0,0.0,4.4674343e-05,LOW,0
AC15,Wing,190.0,0.0,4.5654408e-05,LOW,0
AC15,Wing,194.0,0.0,4.2098007e-05,LOW,0
AC15,Wing,197.0,0.0,4.2824464e-05,LOW,0
AC15,Wing,201.0,0.0,3.272573e-05,LOW,0
AC15,Wing,205.0,0.0,5.7613786e-05,LOW,0
AC15,Wing,208.0,0.0,2.6758102e-05,LOW,0
AC15,Wing,210.0,0.0,4.9399227e-05,LOW,0
AC15,Wing,212.0,0.0,7.847612e-05,LOW,0
AC15,Wing,213.0,0.0,6.7556866e-05,LOW,0
AC15,Wing,215.0,0.0,8.694058e-05,LOW,0
AC15,Wing,216.0,0.0,5.268814e-05,LOW,0
AC15,Wing,217.0,0.0,2.6272217e-05,LOW,0
AC15,Wing,219.0,0.0,4.063133e-05,LOW,0
AC15,Wing,220.0,0.0,7.649151e-05,LOW,0
AC15,Wing,223.0,0.0,4.2846073e-05,LOW,0
AC15,Wing,226.0,0.0,4.058281e-05,LOW,0
AC15,Wing,227.0,0.0,3.1729785e-05,LOW,0
AC15,Wing,229.0,0.0,9.559369e-05,LOW,0
AC15,Wing,230.0,0.0,7.664046e-05,LOW,0
AC15,Wing,233.0,0.0,8.349684e-05,LOW,0
AC15,Wing,236.0,0.0,4.5703455e-05,LOW,0
AC15,Wing,237.0,0.0,0.00013992397,LOW,0
AC15,Wing,239.0,0.0,6.1853825e-05,LOW,0
AC15,Wing,242.0,0.0,9.525028e-05,LOW,0
AC15,Wing,245.0,0.0,7.370196e-05,LOW,0
AC15,Wing,247.0,0.0,0.00016384327,LOW,0
AC15,Wing,248.0,0.0,5.71168e-05,LOW,0
AC15,Wing,252.0,0.0,0.00012904734,LOW,0
AC15,Wing,254.0,0.0,8.0200196e-05,LOW,0
AC15,Wing,257.0,0.0,4.5724642e-05,LOW,0
AC15,Wing,259.0,0.0,4.6637644e-05,LOW,0
AC15,Wing,262.0,0.0,4.0388302e-05,LOW,0
AC15,Wing,264.0,0.0,1.9157453e-05,LOW,0
AC15,Wing,267.0,0.0,0.00013530077,LOW,0
AC15,Wing,268.0,0.0,8.4124214e-05,LOW,0
AC15,Wing,270.0,0.0,2.9562843e-05,LOW,0
AC15,Wing,273.0,0.0,4.9078662e-05,LOW,0
AC15,Wing,274.0,0.0,4.664232e-05,LOW,0
AC15,Wing,276.0,0.0,6.398064e-05,LOW,0
AC15,Wing,280.0,0.0,4.480118e-05,LOW,0
AC15,Wing,281.0,0.0,3.5930618e-05,LOW,0
AC15,Wing,284.0,0.0,2.8000019e-05,LOW,0
AC15,Wing,285.0,0.0,6.94669e-05,LOW,0
AC15,Wing,288.0,0.0,6.906043e-05,LOW,0
AC15,Wing,289.0,0.0,3.5395384e-05,LOW,0
AC15,Wing,291.0,0.0,0.000119158154,LOW,0
AC15,Wing,295.0,0.0,5.318066e-05,LOW,0
AC15,Wing,296.0,0.0,7.2141906e-05,LOW,0
AC15,Wing,298.0,0.0,2.0341891e-05,LOW,0
AC15,Wing,301.0,0.0,7.456199e-05,LOW,0
AC15,Wing,305.0,0.0,5.2714873e-05,LOW,0
AC15,Wing,307.0,0.0,5.9497146e-05,LOW,0
AC15,Wing,309.0,0.0,4.6809993e-05,LOW,0
AC15,Wing,310.0,0.0,0.00014841673,LOW,0
AC15,Wing,312.0,0.0,4.0545598e-05,LOW,0
AC15,Wing,316.0,0.0,2.3059974e-05,LOW,0
AC15,Wing,319.0,0.0,4.9910723e-05,LOW,0
AC15,Wing,323.0,0.0,0.00010154895,LOW,0
AC15,Wing,327.0,0.0,2.8219512e-05,LOW,0
AC15,Wing,329.0,0.0,3.0242363e-05,LOW,0
AC15,Wing,332.0,0.0,3.999166e-05,LOW,0
AC15,Wing,333.0,0.0,5.8717953e-05,LOW,0
AC15,Wing,337.0,0.0,3.6539466e-05,LOW,0
AC15,Wing,341.0,0.0,6.169813e-05,LOW,0
AC15,Wing,344.0,0.0,0.00013800107,LOW,0
AC15,Wing,346.0,0.0,0.00016007073,LOW,0
AC15,Wing,350.0,0.0,0.00023632255,LOW,0
AC15,Wing,351.0,0.0,0.0002225935,LOW,0
AC15,Wing,353.0,0.0,0.0009937945,LOW,0
AC15,Wing,356.0,0.0,0.00069169904,LOW,0
AC16,Engine2,1.0,0.0,0.00012857765,LOW,0
AC16,Engine2,4.0,0.0,0.0007059812,LOW,0
AC16,Engine2,5.0,0.0,0.00042145915,LOW,0
AC16,Engine2,9.0,0.0,0.00015896161,LOW,0
AC16,Engine2,13.0,0.0,0.0002731281,LOW,0
AC16,Engine2,17.0,0.0,0.00015065588,LOW,0
AC16,Engine2,20.0,0.0,4.41632e-05,LOW,0
AC16,Engine2,23.0,0.0,5.4005213e-05,LOW,0
AC16,Engine2,27.0,0.0,0.00010418699,LOW,0
AC16,Engine2,28.0,0.0,5.3599888e-05,LOW,0
AC16,Engine2,29.0,0.0,4.0377094e-05,LOW,0
AC16,Engine2,32.0,0.0,6.674051e-05,LOW,0
AC16,Engine2,34.0,0.0,0.00010027013,LOW,0
AC16,Engine2,36.0,0.0,7.08255e-05,LOW,0
AC16,Engine2,38.0,0.0,7.8387195e-05,LOW,0
AC16,Engine2,40.0,0.0,8.2439205e-05,LOW,0
AC16,Engine2,43.0,0.0,8.166163e-05,LOW,0
AC16,Engine2,44.0,0.0,0.0001265215,LOW,0
AC16,Engine2,46.0,0.0,0.0001969509,LOW,0
AC16,Engine2,50.0,0.0,0.0003752722,LOW,0
AC16,Engine2,53.0,0.0,0.00041731336,LOW,0
AC16,Engine2,55.0,0.0,0.00034046537,LOW,0
AC16,Engine2,56.0,0.0,0.00025911132,LOW,0
AC16,Engine2,57.0,0.0,8.184444e-05,LOW,0
AC16,Engine2,59.0,0.0,0.00010744419,LOW,0
AC16,Engine2,60.0,0.0,5.7169273e-05,LOW,0
AC16,Engine2,61.0,0.0,4.3025168e-05,LOW,0
AC16,Engine2,65.0,0.0,0.000100072975,LOW,0
AC16,Engine2,67.0,0.0,0.00014380993,LOW,0
AC16,Engine2,68.0,0.0,0.000108484404,LOW,0
AC16,Engine2,69.0,0.0,0.00017382932,LOW,0
AC16,Engine2,70.0,0.0,5.395683e-05,LOW,0
AC16,Engine2,72.0,0.0,7.10854e-05,LOW,0
AC16,Engine2,76.0,0.0,3.468274e-05,LOW,0
AC16,Engine2,78.0,0.0,4.2852527e-05,LOW,0
AC16,Engine2,80.0,0.0,7.9778e-05,LOW,0
AC16,Engine2,83.0,0.0,3.713656e-05,LOW,0
AC16,Engine2,86.0,0.0,3.9158727e-05,LOW,0
AC16,Engine2,88.0,0.0,4.793962e-05,LOW,0
AC16,Engine2,92.0,0.0,8.31834e-05,LOW,0
AC16,Engine2,95.0,0.0,5.5177974e-05,LOW,0
AC16,Engine2,98.0,0.0,0.00013720279,LOW,0
AC16,Engine2,102.0,0.0,9.2701724e-05,LOW,0
AC16,Engine2,105.0,0.0,0.0001654531,LOW,0
AC16,Engine2,109.0,0.0,0.00027705665,LOW,0
AC16,Engine2,112.0,0.0,7.944063e-05,LOW,0
AC16,Engine2,116.0,0.0,0.00011147744,LOW,0
AC16,Engine2,118.0,0.0,6.267283e-05,LOW,0
AC16,Engine2,119.0,0.0,5.79383e-05,LOW,0
AC16,Engine2,123.0,0.0,6.629959e-05,LOW,0
AC16,Engine2,126.0,0.0,5.597698e-05,LOW,0
AC16,Engine2,127.0,0.0,4.9006685e-05,LOW,0
AC16,Engine2,128.0,0.0,3.8328657e-05,LOW,0
AC16,Engine2,130.0,0.0,3.485233e-05,LOW,0
AC16,Engine2,134.0,0.0,4.4827077e-05,LOW,0
AC16,Engine2,137.0,0.0,4.064191e-05,LOW,0
AC16,Engine2,141.0,0.0,5.4781653e-05,LOW,0
AC16,Engine2,142.0,0.0,0.00016067461,LOW,0
AC16,Engine2,146.0,0.0,0.000112613925,LOW,0
AC16,Engine2,147.0,0.0,8.81931e-05,LOW,0
AC16,Engine2,149.0,0.0,4.8216036e-05,LOW,0
AC16,Engine2,152.0,0.0,0.000102612205,LOW,0
AC16,Engine2,155.0,0.0,5.901564e-05,LOW,0
AC16,Engine2,156.0,0.0,6.0869148e-05,LOW,0
AC16,Engine2,157.0,0.0,8.013353e-05,LOW,0
AC16,Engine2,160.0,0.0,0.00010150616,LOW,0
AC16,Engine2,163.0,0.0,7.533781e-05,LOW,0
AC16,Engine2,167.0,0.0,6.6853834e-05,LOW,0
AC16,Engine2,170.0,0.0,7.914793e-05,LOW,0
AC16,Engine2,171.0,0.0,5.470246e-05,LOW,0
AC16,Engine2,173.0,0.0,5.5237724e-05,LOW,0
AC16,Engine2,177.0,0.0,3.606412e-05,LOW,0
AC16,Engine2,178.0,0.0,5.0864648e-05,LOW,0
AC16,Engine2,180.0,0.0,2.9573192e-05,LOW,0
AC16,Engine2,182.0,0.0,3.3294746e-05,LOW,0
AC16,Engine2,185.0,0.0,4.3593336e-05,LOW,0
AC16,Engine2,188.0,0.0,5.235117e-05,LOW,0
AC16,Engine2,191.0,0.0,4.0831917e-05,LOW,0
AC16,Engine2,192.0,0.0,9.898429e-05,LOW,0
AC16,Engine2,195.0,0.0,8.8484994e-05,LOW,0
AC16,Engine2,197.0,0.0,8.014263e-05,LOW,0
AC16,Engine2,200.0,0.0,0.00010405604,LOW,0
AC16,Engine2,202.0,0.0,6.072797e-05,LOW,0
AC16,Engine2,205.0,0.0,3.937712e-05,LOW,0
AC16,Engine2,207.0,0.0,4.0041425e-05,LOW,0
AC16,Engine2,209.0,0.0,2.710477e-05,LOW,0
AC16,Engine2,212.0,0.0,3.5200013e-05,LOW,0
AC16,Engine2,213.0,0.0,0.000102531805,LOW,0
AC16,Engine2,214.0,0.0,4.56602e-05,LOW,0
AC16,Engine2,215.0,0.0,6.2252664e-05,LOW,0
AC16,Engine2,217.0,0.0,0.00010093629,LOW,0
AC16,Engine2,218.0,0.0,7.9269084e-05,LOW,0
AC16,Engine2,220.0,0.0,9.116749e-05,LOW,0
AC16,Engine2,222.0,0.0,6.0908635e-05,LOW,0
AC16,Engine2,225.0,0.0,3.587002e-05,LOW,0
AC16,Engine2,228.0,0.0,3.5672812e-05,LOW,0
AC16,Engine2,230.0,0.0,5.164039e-05,LOW,0
AC16,Engine2,232.0,0.0,2.0256173e-05,LOW,0
AC16,Engine2,235.0,0.0,4.342716e-05,LOW,0
AC16,Engine2,237.0,0.0,5.682684e-05,LOW,0
AC16,Engine2,238.0,0.0,4.6290173e-05,LOW,0
AC16,Engine2,239.0,0.0,6.813527e-05,LOW,0
AC16,Engine2,243.0,0.0,6.47885e-05,LOW,0
AC16,Engine2,246.0,0.0,3.421644e-05,LOW,0
AC16,Engine2,250.0,0.0,0.00015816995,LOW,0
AC16,Engine2,254.0,0.0,0.00031872315,LOW,0
AC16,Engine2,255.0,0.0,0.00038245725,LOW,0
AC16,Engine2,256.0,0.0,4.240475e-05,LOW,0
AC16,Engine2,260.0,0.0,4.488992e-05,LOW,0
AC16,Engine2,261.0,0.0,7.232617e-05,LOW,0
AC16,Engine2,262.0,0.0,6.2176485e-05,LOW,0
AC16,Engine2,264.0,0.0,5.0424147e-05,LOW,0
AC16,Engine2,266.0,0.0,5.4232187e-05,LOW,0
AC16,Engine2,268.0,0.0,4.6621815e-05,LOW,0
AC16,Engine2,270.0,0.0,3.611637e-05,LOW,0
AC16,Engine2,274.0,0.0,2.5189865e-05,LOW,0
AC16,Engine2,276.0,0.0,8.3042556e-05,LOW,0
AC16,Engine2,280.0,0.0,2.9748397e-05,LOW,0
AC16,Engine2,283.0,0.0,2.3418394e-05,LOW,0
AC16,Engine2,284.0,0.0,5.234209e-05,LOW,0
AC16,Engine2,287.0,0.0,4.7555543e-05,LOW,0
AC16,Engine2,289.0,0.0,5.068264e-05,LOW,0
AC16,Engine2,290.0,0.0,5.3230997e-05,LOW,0
AC16,Engine2,292.0,0.0,4.68631e-05,LOW,0
AC16,Engine2,295.0,0.0,5.6461256e-05,LOW,0
AC16,Engine2,296.0,0.0,7.189193e-05,LOW,0
AC16,Engine2,299.0,0.0,2.9782912e-05,LOW,0
AC16,Engine2,300.0,0.0,0.00015763396,LOW,0
AC16,Engine2,304.0,0.0,0.00013912957,LOW,0
AC16,Engine2,308.0,0.0,0.00010353592,LOW,0
AC16,Engine2,310.0,0.0,0.00022589958,LOW,0
AC16,Engine2,312.0,0.0,4.8369624e-05,LOW,0
AC16,Engine2,316.0,0.0,2.8008968e-05,LOW,0
AC16,Engine2,317.0,0.0,3.5396362e-05,LOW,0
AC16,Engine2,321.0,0.0,4.050158e-05,LOW,0
AC16,Engine2,325.0,0.0,0.00010545974,LOW,0
AC16,Engine2,326.0,0.0,9.869221e-05,LOW,0
AC16,Engine2,330.0,0.0,4.946159e-05,LOW,0
AC16,Engine2,334.0,0.0,4.309896e-05,LOW,0
AC16,Engine2,336.0,0.0,6.03728e-05,LOW,0
AC16,Engine2,337.0,0.0,3.290021e-05,LOW,0
AC16,Engine2,338.0,0.0,6.173526e-05,LOW,0
AC16,Engine2,342.0,0.0,4.38225e-05,LOW,0
AC16,Engine2,344.0,0.0,4.3215103e-05,LOW,0
AC16,Engine2,345.0,0.0,3.7352685e-05,LOW,0
AC16,Engine2,348.0,0.0,4.1536885e-05,LOW,0
AC16,Engine2,349.0,0.0,8.9583096e-05,LOW,0
AC16,Engine2,352.0,0.0,4.5545563e-05,LOW,0
AC16,Engine2,356.0,0.0,4.656321e-05,LOW,0
AC16,Engine2,360.0,0.0,0.00022602477,LOW,0
AC16,LandingGear,2.0,0.0,0.00035468783,LOW,0
AC16,LandingGear,4.0,0.0,0.0002778987,LOW,0
AC16,LandingGear,6.0,0.0,6.528285e-05,LOW,0
AC16,LandingGear,7.0,0.0,4.499621e-05,LOW,0
AC16,LandingGear,9.0,0.0,3.4187247e-05,LOW,0
AC16,LandingGear,13.0,0.0,2.3673068e-05,LOW,0
AC16,LandingGear,15.0,0.0,5.546586e-05,LOW,0
AC16,LandingGear,17.0,0.0,5.8649683e-05,LOW,0
AC16,LandingGear,19.0,0.0,3.5192865e-05,LOW,0
AC16,LandingGear,22.0,0.0,4.0833398e-05,LOW,0
AC16,LandingGear,25.0,0.0,2.4792722e-05,LOW,0
AC16,LandingGear,26.0,0.0,4.746262e-05,LOW,0
AC16,LandingGear,27.0,0.0,5.4952066e-05,LOW,0
AC16,LandingGear,30.0,0.0,5.230182e-05,LOW,0
AC16,LandingGear,34.0,0.0,2.1113308e-05,LOW,0
AC16,LandingGear,36.0,0.0,4.8497423e-05,LOW,0
AC16,LandingGear,40.0,0.0,3.9657e-05,LOW,0
AC16,LandingGear,42.0,0.0,4.1406216e-05,LOW,0
AC16,LandingGear,43.0,0.0,7.043237e-05,LOW,0
AC16,LandingGear,45.0,0.0,6.0417726e-05,LOW,0
AC16,LandingGear,46.0,0.0,0.00015788244,LOW,0
AC16,LandingGear,48.0,0.0,0.00014782733,LOW,0
AC16,LandingGear,51.0,0.0,0.00016935405,LOW,0
AC16,LandingGear,55.0,0.0,3.2427553e-05,LOW,0
AC16,LandingGear,57.0,0.0,2.2065617e-05,LOW,0
AC16,LandingGear,61.0,0.0,2.9250665e-05,LOW,0
AC16,LandingGear,63.0,0.0,2.437758e-05,LOW,0
AC16,LandingGear,65.0,0.0,8.188332e-05,LOW,0
AC16,LandingGear,68.0,0.0,3.106021e-05,LOW,0
AC16,LandingGear,72.0,0.0,7.74789e-05,LOW,0
AC16,LandingGear,76.0,0.0,7.635333e-05,LOW,0
AC16,LandingGear,77.0,0.0,4.7990477e-05,LOW,0
AC16,LandingGear,81.0,0.0,2.7828506e-05,LOW,0
AC16,LandingGear,83.0,0.0,6.5685126e-05,LOW,0
AC16,LandingGear,85.0,0.0,6.511548e-05,LOW,0
AC16,LandingGear,89.0,0.0,5.552143e-05,LOW,0
AC16,LandingGear,92.0,0.0,7.677095e-05,LOW,0
AC16,LandingGear,93.0,0.0,5.6743287e-05,LOW,0
AC16,LandingGear,95.0,0.0,8.513954e-05,LOW,0
AC16,LandingGear,99.0,0.0,3.689782e-05,LOW,0
AC16,LandingGear,102.0,0.0,5.6052144e-05,LOW,0
AC16,LandingGear,105.0,0.0,6.0015762e-05,LOW,0
AC16,LandingGear,109.0,0.0,8.881307e-05,LOW,0
AC16,LandingGear,112.0,0.0,6.559918e-05,LOW,0
AC16,LandingGear,115.0,0.0,7.60161e-05,LOW,0
AC16,LandingGear,116.0,0.0,0.000114727736,LOW,0
AC16,LandingGear,118.0,0.0,4.3150285e-05,LOW,0
AC16,LandingGear,119.0,0.0,2.4065768e-05,LOW,0
AC16,LandingGear,121.0,0.0,2.6811307e-05,LOW,0
AC16,LandingGear,125.0,0.0,2.9481367e-05,LOW,0
AC16,LandingGear,127.0,0.0,8.825948e-05,LOW,0
AC16,LandingGear,131.0,0.0,3.1568372e-05,LOW,0
AC16,LandingGear,135.0,0.0,5.299532e-05,LOW,0
AC16,LandingGear,138.0,0.0,4.7902875e-05,LOW,0
AC16,LandingGear,141.0,0.0,8.205004e-05,LOW,0
AC16,LandingGear,144.0,0.0,4.0005052e-05,LOW,0
AC16,LandingGear,145.0,0.0,3.863899e-05,LOW,0
AC16,LandingGear,149.0,0.0,9.962955e-05,LOW,0
AC16,LandingGear,153.0,0.0,2.5568828e-05,LOW,0
AC16,LandingGear,154.0,0.0,5.193562e-05,LOW,0
AC16,LandingGear,156.0,0.0,6.292477e-05,LOW,0
AC16,LandingGear,157.0,0.0,3.5211295e-05,LOW,0
AC16,LandingGear,158.0,0.0,5.6236964e-05,LOW,0
AC16,LandingGear,159.0,0.0,0.00017656946,LOW,0
AC16,LandingGear,161.0,0.0,0.00012496326,LOW,0
AC16,LandingGear,162.0,0.0,0.00043763802,LOW,0
AC16,LandingGear,163.0,0.0,5.8061196e-05,LOW,0
AC16,LandingGear,166.0,0.0,5.117916e-05,LOW,0
AC16,LandingGear,168.0,0.0,4.20406e-05,LOW,0
AC16,LandingGear,172.0,0.0,3.7794918e-05,LOW,0
AC16,LandingGear,175.0,0.0,2.3163277e-05,LOW,0
AC16,LandingGear,178.0,0.0,7.527907e-05,LOW,0
AC16,LandingGear,181.0,0.0,5.4003154e-05,LOW,0
AC16,LandingGear,182.0,0.0,4.3744214e-05,LOW,0
AC16,LandingGear,186.0,0.0,6.620911e-05,LOW,0
AC16,LandingGear,189.0,0.0,3.444834e-05,LOW,0
AC16,LandingGear,193.0,0.0,3.6478155e-05,LOW,0
AC16,LandingGear,194.0,0.0,0.00015830001,LOW,0
AC16,LandingGear,195.0,0.0,0.0002542177,LOW,0
AC16,LandingGear,198.0,0.0,0.0009369744,LOW,0
AC16,LandingGear,202.0,0.0,0.0003937713,LOW,0
AC16,LandingGear,205.0,0.0,0.00047244263,LOW,0
AC16,LandingGear,206.0,0.0,4.081689e-05,LOW,0
AC16,LandingGear,207.0,0.0,3.7108697e-05,LOW,0
AC16,LandingGear,210.0,0.0,2.9714882e-05,LOW,0
AC16,LandingGear,213.0,0.0,7.177699e-05,LOW,0
AC16,LandingGear,217.0,0.0,4.7587844e-05,LOW,0
AC16,LandingGear,220.0,0.0,2.9807006e-05,LOW,0
AC16,LandingGear,222.0,0.0,3.1945718e-05,LOW,0
AC16,LandingGear,225.0,0.0,0.00014593436,LOW,0
AC16,LandingGear,227.0,0.0,4.766651e-05,LOW,0
AC16,LandingGear,228.0,0.0,2.8338958e-05,LOW,0
AC16,LandingGear,231.0,0.0,5.9791033e-05,LOW,0
AC16,LandingGear,232.0,0.0,2.2971803e-05,LOW,0
AC16,LandingGear,234.0,0.0,3.75193e-05,LOW,0
AC16,LandingGear,237.0,0.0,3.3826753e-05,LOW,0
AC16,LandingGear,238.0,0.0,3.1956108e-05,LOW,0
AC16,LandingGear,241.0,0.0,3.593254e-05,LOW,0
AC16,LandingGear,242.0,0.0,5.8203004e-05,LOW,0
AC16,LandingGear,243.0,0.0,4.1551386e-05,LOW,0
AC16,LandingGear,247.0,0.0,7.834736e-05,LOW,0
AC16,LandingGear,250.0,0.0,3.675955e-05,LOW,0
AC16,LandingGear,254.0,0.0,6.717105e-05,LOW,0
AC16,LandingGear,258.0,0.0,4.3192525e-05,LOW,0
